Date,Time,Day,Station,Code,Min_Delay,Line
2023-04-05T00:00:00Z,19:33:00,Wednesday,BAYVIEW STATION,SUUT,39,SHP
2023-04-06T00:00:00Z,09:57:00,Thursday,ELLESMERE STATION,SRUT,13,SRT
2023-04-06T00:00:00Z,05:39:00,Thursday,YORK MILLS STATION,MUATC,8,YU
2023-04-06T00:00:00Z,06:25:00,Thursday,QUEEN STATION,SUDP,5,YU
2023-04-06T00:00:00Z,08:17:00,Thursday,LAWRENCE WEST STATION,SUDP,5,YU
2023-04-06T00:00:00Z,08:34:00,Thursday,CHESTER STATION,MUIR,3,BD
2023-04-06T00:00:00Z,09:50:00,Thursday,DONLANDS STATION,EUYRD,6,BD
2023-04-06T00:00:00Z,10:02:00,Thursday,PAPE STATION,MUIR,16,BD
2023-04-06T00:00:00Z,11:21:00,Thursday,DAVISVILLE STATION,SUUT,8,YU
2023-04-06T00:00:00Z,11:37:00,Thursday,VICTORIA PARK STATION,SUDP,7,BD
2023-04-06T00:00:00Z,11:54:00,Thursday,KENNEDY BD STATION,SUDP,4,BD
2023-04-06T00:00:00Z,16:30:00,Thursday,EGLINTON STATION,SUDP,3,YU
2023-04-06T00:00:00Z,16:56:00,Thursday,KIPLING STATION,SUO,3,BD
2023-04-06T00:00:00Z,17:02:00,Thursday,LAWRENCE STATION,SUDP,3,YU
2023-04-06T00:00:00Z,17:35:00,Thursday,QUEEN'S PARK STATION,PUOPO,4,YU
2023-04-06T00:00:00Z,17:44:00,Thursday,SHEPPARD STATION,PUOPO,4,YU
2023-04-06T00:00:00Z,18:03:00,Thursday,DAVISVILLE STATION,MUPAA,7,YU
2023-04-06T00:00:00Z,20:06:00,Thursday,KENNEDY BD STATION,MUO,5,BD
2023-04-06T00:00:00Z,20:23:00,Thursday,DUNDAS WEST STATION,MUDD,8,BD
2023-04-06T00:00:00Z,20:31:00,Thursday,ST GEORGE STAION - LE,SUDP,9,BD
2023-04-06T00:00:00Z,20:47:00,Thursday,VICTORIA PARK STATION,SUO,25,BD
2023-04-06T00:00:00Z,21:09:00,Thursday,WARDEN STATION,MUI,27,BD
2023-04-06T00:00:00Z,21:41:00,Thursday,SUMMERHILL STATION,SUDP,10,YU
2023-04-06T00:00:00Z,22:25:00,Thursday,EGLINTON STATION,SUDP,3,YU
2023-04-06T00:00:00Z,22:34:00,Thursday,ST PATRICK STATION,SUDP,17,YU
2023-04-06T00:00:00Z,23:58:00,Thursday,DON MILLS STATION,SUO,6,SHP
2023-04-07T00:00:00Z,02:25:00,Friday,VAUGHAN MC STATION,SUDP,13,YU
2023-04-07T00:00:00Z,05:50:00,Friday,KEELE STATION,SUG,5,BD
2023-04-07T00:00:00Z,06:10:00,Friday,GREENWOOD STATION,TUO,5,BD
2023-04-07T00:00:00Z,06:34:00,Friday,WILSON STATION,MUATC,8,YU
2023-04-07T00:00:00Z,07:19:00,Friday,KIPLING STATION,SUDP,13,BD
2023-04-07T00:00:00Z,07:47:00,Friday,ST GEORGE BD STATION,MUI,12,BD
2023-04-07T00:00:00Z,08:44:00,Friday,KIPLING STATION,MUTO,5,BD
2023-04-07T00:00:00Z,09:46:00,Friday,WARDEN STATION,SUUT,8,BD
2023-04-07T00:00:00Z,09:54:00,Friday,SHERBOURNE STATION,SUO,4,BD
2023-04-07T00:00:00Z,10:27:00,Friday,FINCH STATION,TUO,3,YU
2023-04-07T00:00:00Z,10:51:00,Friday,DUFFERIN STATION,SUDP,10,BD
2023-04-07T00:00:00Z,11:12:00,Friday,WILSON STATION,TUNIP,4,YU
2023-04-07T00:00:00Z,11:58:00,Friday,BLOOR STATION,SUUT,3,YU
2023-04-07T00:00:00Z,12:24:00,Friday,SPADINA BD STATION,SUDP,5,BD
2023-04-07T00:00:00Z,12:33:00,Friday,FINCH STATION,SUDP,3,YU
2023-04-07T00:00:00Z,13:43:00,Friday,VICTORIA PARK STATION,SUO,5,BD
2023-04-07T00:00:00Z,13:52:00,Friday,FINCH STATION,TUNIP,3,YU
2023-04-07T00:00:00Z,14:44:00,Friday,WELLESLEY STATION,MUPAA,16,YU
2023-04-07T00:00:00Z,17:24:00,Friday,WARDEN STATION,MUO,3,BD
2023-04-07T00:00:00Z,20:11:00,Friday,KIPLING STATION,TUKEY,5,BD
2023-04-07T00:00:00Z,20:16:00,Friday,KIPLING STATION,MUSAN,5,BD
2023-04-07T00:00:00Z,00:34:00,Friday,ROYAL YORK STATION,SUO,3,BD
2023-04-08T00:00:00Z,06:53:00,Saturday,MCCOWAN STATION,MRO,9,SRT
2023-04-08T00:00:00Z,05:31:00,Saturday,KEELE STATION,SUG,6,BD
2023-04-08T00:00:00Z,05:38:00,Saturday,ST PATRICK STATION,MUNOA,4,YU
2023-04-08T00:00:00Z,05:43:00,Saturday,KEELE YARD,PUSTS,46,BD
2023-04-08T00:00:00Z,06:10:00,Saturday,WELLESLEY STATION,SUUT,26,YU
2023-04-08T00:00:00Z,06:12:00,Saturday,WELLESLEY STATION,MUO,36,YU
2023-04-08T00:00:00Z,07:21:00,Saturday,NORTH YORK CTR STATION,MUIR,8,YU
2023-04-08T00:00:00Z,08:15:00,Saturday,SHEPPARD STATION,SUUT,7,YU
2023-04-08T00:00:00Z,08:43:00,Saturday,SHEPPARD STATION,PUSCR,7,YU
2023-04-08T00:00:00Z,09:52:00,Saturday,VAUGHAN MC STATION,SUO,6,YU
2023-04-08T00:00:00Z,11:12:00,Saturday,YORK MILLS STATION,PUOPO,7,YU
2023-04-08T00:00:00Z,11:21:00,Saturday,LAWRENCE STATION,PUOPO,4,YU
2023-04-08T00:00:00Z,11:22:00,Saturday,YORK MILLS STATION,MUATC,7,YU
2023-04-08T00:00:00Z,14:36:00,Saturday,BLOOR STATION,MUPAA,3,YU
2023-04-08T00:00:00Z,15:12:00,Saturday,ST CLAIR WEST STATION,MUPAA,3,YU
2023-04-08T00:00:00Z,17:54:00,Saturday,BLOOR STATION,SUDP,3,YU
2023-04-08T00:00:00Z,18:15:00,Saturday,OSGOODE STATION,PUSRA,5,YU
2023-04-08T00:00:00Z,20:01:00,Saturday,DUPONT STATION,MUPAA,5,YU
2023-04-08T00:00:00Z,21:24:00,Saturday,SHEPPARD WEST STATION,MUIR,3,YU
2023-04-08T00:00:00Z,22:53:00,Saturday,KENNEDY BD STATION,MUTO,3,BD
2023-04-08T00:00:00Z,23:07:00,Saturday,KENNEDY BD STATION,TUO,6,BD
2023-04-08T00:00:00Z,23:44:00,Saturday,COLLEGE STATION,SUDP,3,YU
2023-04-08T00:00:00Z,00:15:00,Saturday,VICTORIA PARK STATION,EUDO,9,BD
2023-04-08T00:00:00Z,00:50:00,Saturday,SPADINA BD STATION,MUDD,3,BD
2023-04-08T00:00:00Z,01:06:00,Saturday,LANSDOWNE STATION,SUUT,15,BD
2023-04-08T00:00:00Z,01:26:00,Saturday,BLOOR STATION,MUPAA,5,YU
2023-04-08T00:00:00Z,01:30:00,Saturday,BLOOR STATION,MUO,5,YU
2023-04-08T00:00:00Z,05:45:00,Saturday,DON MILLS STATION,MUCL,3,SHP
2023-04-08T00:00:00Z,05:47:00,Saturday,BESSARION STATION,MUCL,10,SHP
2023-04-09T00:00:00Z,07:22:00,Sunday,FINCH STATION,EUBO,6,YU
2023-04-09T00:00:00Z,08:13:00,Sunday,MCCOWAN STATION,TRO,7,SRT
2023-04-09T00:00:00Z,08:55:00,Sunday,KENNEDY SRT STATION,ERTC,9,SRT
2023-04-09T00:00:00Z,08:14:00,Sunday,KIPLING STATION,SUG,4,BD
2023-04-09T00:00:00Z,13:36:00,Sunday,KENNEDY SRT STATION,ERDO,4,SRT
2023-04-09T00:00:00Z,18:15:00,Sunday,KENNEDY SRT STATION,ERTC,4,SRT
2023-04-09T00:00:00Z,10:31:00,Sunday,MAIN STREET STATION,EUNT,4,BD
2023-04-09T00:00:00Z,00:19:00,Sunday,MCCOWAN STATION,ERTC,6,SRT
2023-04-09T00:00:00Z,12:27:00,Sunday,FINCH STATION,TUO,4,YU
2023-04-09T00:00:00Z,13:22:00,Sunday,FINCH STATION,EUBK,4,YU
2023-04-09T00:00:00Z,20:22:00,Sunday,WILSON STATION,MUPAA,3,YU
2023-04-09T00:00:00Z,21:24:00,Sunday,BROADVIEW STATION,SUO,10,BD
2023-04-09T00:00:00Z,00:25:00,Sunday,WARDEN STATION,EUDO,9,BD
2023-04-09T00:00:00Z,00:29:00,Sunday,NORTH YORK CTR STATION,SUDP,4,YU
2023-04-09T00:00:00Z,00:08:00,Sunday,SHEPPARD-YONGE STATION,SUDP,3,SHP
2023-04-09T00:00:00Z,01:04:00,Sunday,BAYVIEW STATION,SUDP,7,SHP
2023-04-10T00:00:00Z,05:42:00,Monday,KEELE STATION,EUSC,3,BD
2023-04-10T00:00:00Z,05:43:00,Monday,OSSINGTON STATION,SUDP,15,BD
2023-04-10T00:00:00Z,10:37:00,Monday,YORKDALE STATION,MUATC,4,YU
2023-04-10T00:00:00Z,11:47:00,Monday,ST CLAIR WEST STATION,MUPAA,5,YU
2023-04-10T00:00:00Z,11:49:00,Monday,SPADINA BD STATION,MUDD,3,BD
2023-04-10T00:00:00Z,12:30:00,Monday,KIPLING STATION,EUPI,4,BD
2023-04-10T00:00:00Z,14:08:00,Monday,KIPLING STATION,SUO,16,BD
2023-04-10T00:00:00Z,14:12:00,Monday,OLD MILL STATION,PUTDN,14,BD
2023-04-10T00:00:00Z,15:15:00,Monday,COXWELL STATION,EUDO,12,BD
2023-04-10T00:00:00Z,15:47:00,Monday,DUNDAS WEST STATION,MUSC,3,BD
2023-04-10T00:00:00Z,16:28:00,Monday,KEELE STATION,PUTR,3,BD
2023-04-10T00:00:00Z,17:59:00,Monday,OSGOODE STATION,EUDO,14,YU
2023-04-10T00:00:00Z,18:35:00,Monday,LAWRENCE WEST STATION,MUPAA,4,YU
2023-04-10T00:00:00Z,19:09:00,Monday,YONGE BD STATION,SUDP,3,BD
2023-04-10T00:00:00Z,19:57:00,Monday,OSGOODE STATION,MUPAA,3,YU
2023-04-10T00:00:00Z,21:31:00,Monday,KENNEDY BD STATION,MUTO,3,BD
2023-04-10T00:00:00Z,05:47:00,Monday,LESLIE STATION,PUSO,7,SHP
2023-04-10T00:00:00Z,23:33:00,Monday,SHEPPARD-YONGE STATION,SUDP,6,SHP
2023-04-11T00:00:00Z,05:37:00,Tuesday,YORK MILLS STATION,TUNIP,12,YU
2023-04-11T00:00:00Z,06:24:00,Tuesday,ST CLAIR WEST STATION,TUO,3,YU
2023-04-11T00:00:00Z,06:28:00,Tuesday,WOODBINE STATION,EUNT,9,BD
2023-04-11T00:00:00Z,08:47:00,Tuesday,KING STATION,MUI,6,YU
2023-04-11T00:00:00Z,08:57:00,Tuesday,UNION STATION TO ST AN,PUOPO,5,YU
2023-04-11T00:00:00Z,08:58:00,Tuesday,PAPE STATION,SUO,6,BD
2023-04-11T00:00:00Z,10:20:00,Tuesday,COLLEGE STATION,PUMO,4,YU
2023-04-11T00:00:00Z,12:12:00,Tuesday,YORKDALE STATION,SUROB,3,YU
2023-04-11T00:00:00Z,12:34:00,Tuesday,WELLESLEY STATION,MUATC,4,YU
2023-04-11T00:00:00Z,13:20:00,Tuesday,DUPONT STATION,MUSAN,3,YU
2023-04-11T00:00:00Z,13:39:00,Tuesday,DUPONT STATION,PUSAC,3,YU
2023-04-11T00:00:00Z,14:03:00,Tuesday,GREENWOOD STATION,SUDP,12,BD
2023-04-11T00:00:00Z,15:08:00,Tuesday,FINCH STATION,MUPAA,3,YU
2023-04-11T00:00:00Z,16:08:00,Tuesday,BAY STATION,SUAP,8,BD
2023-04-11T00:00:00Z,16:21:00,Tuesday,KIPLING STATION,MUSAN,3,BD
2023-04-11T00:00:00Z,16:33:00,Tuesday,SPADINA BD STATION,MUTO,3,BD
2023-04-11T00:00:00Z,17:03:00,Tuesday,WILSON STATION,PUOPO,9,YU
2023-04-11T00:00:00Z,18:27:00,Tuesday,ST CLAIR WEST STATION,MUPAA,4,YU
2023-04-11T00:00:00Z,19:56:00,Tuesday,BLOOR STATION,SUO,4,YU
2023-04-11T00:00:00Z,21:44:00,Tuesday,ST CLAIR STATION,SUDP,7,YU
2023-04-11T00:00:00Z,22:21:00,Tuesday,DUNDAS STATION,PUOPO,8,YU
2023-04-11T00:00:00Z,23:55:00,Tuesday,ROSEDALE STATION,SUUT,14,YU
2023-04-12T00:00:00Z,05:38:00,Wednesday,EGLINTON STATION,MUO,7,YU
2023-04-12T00:00:00Z,15:19:00,Wednesday,KENNEDY SRT STATION,ERTC,14,SRT
2023-04-12T00:00:00Z,20:29:00,Wednesday,KENNEDY SRT STATION,ERCD,5,SRT
2023-04-12T00:00:00Z,08:48:00,Wednesday,KIPLING STATION,MUSAN,3,BD
2023-04-12T00:00:00Z,10:54:00,Wednesday,YORK MILLS STATION,SUUT,3,YU
2023-04-12T00:00:00Z,14:31:00,Wednesday,DAVISVILLE STATION,SUDP,14,YU
2023-04-12T00:00:00Z,16:23:00,Wednesday,WILSON STATION,PUOPO,3,YU
2023-04-12T00:00:00Z,17:35:00,Wednesday,BLOOR STATION,MUATC,8,YU
2023-04-12T00:00:00Z,17:37:00,Wednesday,ROYAL YORK STATION,SUO,17,YU
2023-04-12T00:00:00Z,17:40:00,Wednesday,DUNDAS STATION,MUDD,5,YU
2023-04-12T00:00:00Z,17:44:00,Wednesday,QUEEN STATION,MUPAA,5,YU
2023-04-12T00:00:00Z,18:05:00,Wednesday,FINCH STATION,EUNT,3,YU
2023-04-12T00:00:00Z,20:59:00,Wednesday,PAPE STATION,MUIR,13,BD
2023-04-12T00:00:00Z,21:53:00,Wednesday,WARDEN STATION,MUIR,7,BD
2023-04-12T00:00:00Z,00:04:00,Wednesday,KIPLING STATION,SUDP,15,BD
2023-04-13T00:00:00Z,10:36:00,Thursday,KENNEDY SRT STATION,ERTC,5,SRT
2023-04-13T00:00:00Z,14:53:00,Thursday,KENNEDY SRT STATION,ERCD,5,SRT
2023-04-13T00:00:00Z,05:38:00,Thursday,EGLINTON STATION,MUO,3,YU
2023-04-13T00:00:00Z,15:24:00,Thursday,KENNEDY SRT STATION,ERCD,5,SRT
2023-04-13T00:00:00Z,05:38:00,Thursday,YORK MILLS STATION,MUO,3,YU
2023-04-13T00:00:00Z,05:45:00,Thursday,EGLINTON STATION,MUO,7,YU
2023-04-13T00:00:00Z,05:50:00,Thursday,KENNEDY BD STATION,EUBO,5,BD
2023-04-13T00:00:00Z,06:34:00,Thursday,BROADVIEW STATION,MUD,7,BD
2023-04-13T00:00:00Z,06:43:00,Thursday,COXWELL STATION,TUMVS,5,BD
2023-04-13T00:00:00Z,07:36:00,Thursday,CASTLE FRANK STATION,MUDD,4,BD
2023-04-13T00:00:00Z,08:52:00,Thursday,EGLINTON WEST STATION,MUATC,8,YU
2023-04-13T00:00:00Z,09:23:00,Thursday,QUEEN'S PARK STATION,PUOPO,4,YU
2023-04-13T00:00:00Z,09:24:00,Thursday,ROYAL YORK STATION,SUUT,7,BD
2023-04-13T00:00:00Z,09:54:00,Thursday,YONGE BD STATION,SUDP,3,BD
2023-04-13T00:00:00Z,10:06:00,Thursday,PAPE STATION,SUDP,4,BD
2023-04-13T00:00:00Z,10:13:00,Thursday,COXWELL STATION,EUCD,3,BD
2023-04-13T00:00:00Z,10:21:00,Thursday,KENNEDY BD STATION,MUTO,5,BD
2023-04-13T00:00:00Z,10:23:00,Thursday,OLD MILL STATION,TUO,11,BD
2023-04-13T00:00:00Z,10:34:00,Thursday,OSSINGTON STATION,MUIR,3,BD
2023-04-13T00:00:00Z,10:53:00,Thursday,DAVISVILLE STATION,SUO,15,YU
2023-04-13T00:00:00Z,10:56:00,Thursday,VICTORIA PARK STATION,SUDP,22,BD
2023-04-13T00:00:00Z,11:15:00,Thursday,MUSEUM STATION,MUPAA,8,YU
2023-04-13T00:00:00Z,11:26:00,Thursday,UNION STATION FROM KIN,TUCC,3,YU
2023-04-13T00:00:00Z,14:21:00,Thursday,SUMMERHILL STATION,SUDP,9,YU
2023-04-13T00:00:00Z,15:42:00,Thursday,DUNDAS STATION,SUDP,8,YU
2023-04-13T00:00:00Z,15:53:00,Thursday,ST GEORGE YUS STATION,EUO,10,YU
2023-04-13T00:00:00Z,16:01:00,Thursday,DUNDAS STATION,MUATC,3,YU
2023-04-13T00:00:00Z,17:15:00,Thursday,VICTORIA PARK STATION,SUDP,6,BD
2023-04-13T00:00:00Z,18:41:00,Thursday,MAIN STREET STATION,SUDP,17,BD
2023-04-13T00:00:00Z,18:46:00,Thursday,ST CLAIR WEST STATION,SUDP,10,YU
2023-04-13T00:00:00Z,20:07:00,Thursday,YORK UNIVERSITY STATIO,EUDO,3,YU
2023-04-13T00:00:00Z,20:59:00,Thursday,DAVISVILLE STATION,SUEAS,9,YU
2023-04-13T00:00:00Z,21:18:00,Thursday,DUNDAS STATION,PUOPO,3,YU
2023-04-13T00:00:00Z,21:24:00,Thursday,KING STATION,PUOPO,5,YU
2023-04-14T00:00:00Z,02:22:00,Friday,SHEPPARD WEST STATION,SUDP,6,YU
2023-04-14T00:00:00Z,06:41:00,Friday,OSGOODE STATION,PUOPO,3,YU
2023-04-14T00:00:00Z,08:23:00,Friday,COXWELL STATION,TUOS,3,BD
2023-04-14T00:00:00Z,08:37:00,Friday,BROADVIEW STATION,TUO,6,BD
2023-04-14T00:00:00Z,08:44:00,Friday,VICTORIA PARK STATION,TUMVS,6,BD
2023-04-14T00:00:00Z,08:48:00,Friday,HIGHWAY 407 STATION,EUDO,6,YU
2023-04-14T00:00:00Z,09:52:00,Friday,ROYAL YORK STATION,MUTD,5,BD
2023-04-14T00:00:00Z,11:25:00,Friday,LAWRENCE WEST STATION,MUPAA,5,YU
2023-04-14T00:00:00Z,13:37:00,Friday,ST GEORGE YUS STATION,SUDP,3,YU
2023-04-14T00:00:00Z,15:16:00,Friday,COXWELL STATION,SUDP,5,BD
2023-04-14T00:00:00Z,15:28:00,Friday,OLD MILL STATION,PUTDN,3,BD
2023-04-14T00:00:00Z,16:26:00,Friday,MUSEUM STATION,SUDP,8,YU
2023-04-14T00:00:00Z,16:31:00,Friday,ISLINGTON STATION,TUS,3,BD
2023-04-14T00:00:00Z,16:50:00,Friday,WILSON STATION,MUPLB,5,YU
2023-04-14T00:00:00Z,17:06:00,Friday,WILSON STATION,MUPLB,24,YU
2023-04-14T00:00:00Z,17:31:00,Friday,WILSON STATION,TUO,5,YU
2023-04-14T00:00:00Z,17:46:00,Friday,COXWELL STATION,SUDP,3,BD
2023-04-14T00:00:00Z,18:04:00,Friday,VICTORIA PARK STATION,MUPLB,23,BD
2023-04-14T00:00:00Z,18:39:00,Friday,RUNNYMEDE STATION,TUO,3,BD
2023-04-14T00:00:00Z,18:44:00,Friday,SPADINA YUS STATION,MUSAN,3,YU
2023-04-14T00:00:00Z,18:50:00,Friday,FINCH STATION,SUDP,38,YU
2023-04-14T00:00:00Z,00:20:00,Friday,COXWELL STATION,SUDP,4,BD
2023-04-14T00:00:00Z,00:41:00,Friday,OLD MILL STATION,SUDP,11,BD
2023-04-14T00:00:00Z,00:58:00,Friday,QUEEN'S PARK STATION,SUDP,3,YU
2023-04-14T00:00:00Z,01:07:00,Friday,BAY STATION,SUUT,22,BD
2023-04-14T00:00:00Z,01:50:00,Friday,KIPLING STATION,SUUT,10,YU
2023-04-14T00:00:00Z,19:44:00,Friday,LESLIE STATION,EUDO,4,SHP
2023-04-15T00:00:00Z,06:20:00,Saturday,ST ANDREW STATION,TUSUP,20,YU
2023-04-15T00:00:00Z,07:37:00,Saturday,ST GEORGE BD STATION,SUDP,4,YU
2023-04-15T00:00:00Z,09:11:00,Saturday,ST GEORGE BD STATION,SUDP,6,BD
2023-04-15T00:00:00Z,17:10:00,Saturday,LAWRENCE STATION,SUDP,8,YU
2023-04-15T00:00:00Z,17:37:00,Saturday,WELLESLEY STATION,MUSAN,6,YU
2023-04-15T00:00:00Z,19:19:00,Saturday,ST CLAIR WEST STATION,TUCC,12,YU
2023-04-15T00:00:00Z,21:20:00,Saturday,BROADVIEW STATION,TUMVS,5,BD
